country_code;year;fishing_tech;vessel_length;totkwfishdays;totenercost;enerbykwfishdy;totcrewwage;totlandginc;wagebyinc;totrepcost;repbykwfishday;totvarcost;varbykwfishday
ESP;2011;HOK;VL1012;377666,67;685134,12;1,814123867;3245651,76;9465324,36;0,342899159;270097,32;0,715173833;1791645,72;4,74398686
ESP;2011;HOK;VL1218;1729013,6;4535497,87;2,623170732;12101197,83;33090050,41;0,365705029;4080062,37;2,359763029;9833413,04;5,687296526
ESP;2011;HOK;VL1824;2043652,22;5976618,09;2,924479044;8984686,1;30436707,04;0,295192449;7393900,74;3,617983856;12391967,76;6,063638245
ESP;2011;HOK;VL2440;10740030,77;29830773,59;2,777531483;42626035,36;176067980,6;0,242099871;11723532,54;1,091573459;66275856,46;6,170918676
ESP;2011;HOK;VL40XX;5873186,03;13167822,18;2,242023684;11866414,74;75789230,52;0,156571252;7385529,06;1,257499596;31134423,49;5,301113115
ESP;2012;HOK;VL0010;44874,61;27367,45;0,60986491;64834,99;271648,23;0,238672602;5916,64;0,131848277;34052,92;0,758846038
ESP;2012;HOK;VL0612;461424,23;770993,24;1,670898904;1479537,9;4271329,26;0,346388164;311490,56;0,675063293;804509,62;1,743535705
ESP;2012;HOK;VL1012;517997,94;1841138,9;3,554336336;1910582,44;5713039,66;0,334424852;277615,49;0,535939371;1444937,97;2,789466634
ESP;2012;HOK;VL1218;2224557,43;4621843,09;2,07764611;12925726,68;35430977,09;0,364814288;2344614,84;1,053969121;4831248,81;2,171779764
ESP;2012;HOK;VL1824;2555512,42;7066469,24;2,765186811;12918936,62;35615508,35;0,362733461;2204540,25;0,862660746;9045384,58;3,539558059
ESP;2012;HOK;VL2440;18078223,57;47219892,34;2,611976346;79856076,61;254388278;0,313914136;16485962,19;0,911923792;66501535,84;3,678543723
ESP;2012;HOK;VL40XX;5735825,75;19406827,26;3,383440869;10709851,91;68047837,3;0,157387102;3335872,18;0,581585342;22309272,01;3,889461253
ESP;2013;HOK;VL0612;309468,67;416668,63;1,346400041;1663462,35;4884721,23;0,340543968;317031,37;1,024437692;744925,13;2,407109999
ESP;2013;HOK;VL1012;415562,93;720383,7;1,7335129;4074147,55;8876902,57;0,45896049;489638,18;1,178252786;1780526,08;4,284612393
ESP;2013;HOK;VL1218;1640406,36;3895471,52;2,374699108;8804465,7;24348719,54;0,361598715;945017,18;0,576087245;7524954,1;4,587250015
ESP;2013;HOK;VL1824;1574310,29;2846835,09;1,80830622;5628903,94;17593099,46;0,319949532;1749758,41;1,111444435;4024824,73;2,556563821
ESP;2013;HOK;VL2440;10430626,58;30772806,54;2,950235665;22215326,79;109245937,2;0,203351515;6133506,82;0,588028607;25928285,91;2,48578412
ESP;2013;HOK;VL40XX;5555222,06;11151304,83;2,007355369;5419884,49;34520378,85;0,157005359;2035298,11;0,366375653;15563731,59;2,801639866
ESP;2014;HOK;VL0612;386926,15;267217,5;0,690616284;708518,8;2799397,33;0,253096905;132038,32;0,341249409;574004,02;1,483497613
ESP;2014;HOK;VL1012;448045,48;648736,96;1,447926581;2851659,5;7781922,87;0,366446641;306524,61;0,684137267;1277385,97;2,851018539
ESP;2014;HOK;VL1218;1285087,54;1987469,49;1,546563505;8341385,94;18200476,24;0,458305916;1378888,89;1,072992187;2555352,83;1,988465961
ESP;2014;HOK;VL1824;988831,18;1429171,85;1,445314305;3861051,2;8086076,3;0,477493788;493909,95;0,499488649;1129775,85;1,142536636
ESP;2014;HOK;VL2440;2089651,91;3478440,43;1,664602805;6079840,88;20368374,51;0,298494162;2621445,56;1,254489108;4699925,39;2,249142724
ESP;2015;HOK;VL0612;297192,74;364766,22;1,22737258;908189,8;2672818,96;0,339787248;107668,54;0,362285229;543322,08;1,828180863
ESP;2015;HOK;VL1012;493980,64;723807,65;1,465255096;2635528,04;7666442,43;0,343774582;336411,48;0,681021588;1160742,52;2,349773303
ESP;2015;HOK;VL1218;1460016,79;2093603,22;1,433958318;6854329,52;17770851,29;0,385706312;1614311,1;1,105679819;2775087,15;1,900722765
ESP;2015;HOK;VL1824;1036420,29;2562714,9;2,472659909;6412883,96;15257790,91;0,420302257;1428020,44;1,377839139;1965215,39;1,896156809
ESP;2015;HOK;VL2440;2122073,54;3130208,96;1,475070916;7989172,54;25524800,83;0,312996469;2372154,84;1,117847612;6432193,72;3,031088979
ESP;2016;HOK;VL0612;368124,28;186426,76;0,506423429;329969,25;4148497,47;0,07953946;169460,33;0,460334564;893052,68;2,4259543
ESP;2016;HOK;VL1012;525846,6;534633,68;1,016710349;6466849,07;14683007,27;0,440430829;769335,36;1,463041427;2227050,05;4,23517058
ESP;2016;HOK;VL1218;1521265,65;1181002,72;0,776329052;6873434,31;17640966,03;0,389629134;1528927,4;1,005036431;2948845,36;1,938415792
ESP;2016;HOK;VL1824;1304675,18;1765094,45;1,352899539;9507464,37;27788852,61;0,342132311;2238508,2;1,715759014;7028250,44;5,386973361
ESP;2016;HOK;VL2440;4813122,48;5022643,91;1,04353129;28828303,88;71221127,18;0,4047718;5754285,53;1,195541056;8978934,41;1,865511307
FRA;2008;HOK;VL0010;2937391,28;2207862;0,751640415;12386763;24981115;0,495845081;1785377;0,607810411;1222999;0,416355495
FRA;2008;HOK;VL0612;16566;239526;14,45889171;1054676;1920000;0,549310417;83304;5,028612821;60866;3,674151877
FRA;2008;HOK;VL1012;994128,55;778431;0,783028513;4142563;9134786;0,453493163;448346;0,450993989;633219;0,636958872
FRA;2008;HOK;VL2440;942424,93;1573764;1,669909135;5681165;11420748;0,497442462;652758;0,692636601;754680;0,800785268
FRA;2009;HOK;VL0010;2530811,81;1707310;0,674609623;11125373;24751937;0,449474843;1740035;0,687540256;2758401;1,089927346
FRA;2009;HOK;VL0612;128990,55;216810;1,680820804;1190771;2319992;0,513265132;99059;0,767955482;87069;0,675002936
FRA;2009;HOK;VL1012;942766,6;784305;0,831918526;4317043;9611547;0,449151734;552193;0,585715489;1072334;1,137433167
FRA;2009;HOK;VL1218;510581,41;779114;1,525934914;2678150;6854577;0,39070974;488543;0,956836638;826047;1,617855613
FRA;2009;HOK;VL1824;363748,24;1870167;5,141377454;4368719;7820906;0,558595002;489763;1,346434006;587138;1,614132896
FRA;2012;HOK;VL0006;10968,01;3166,76;0,288726943;40005,17;79735,88;0,501721057;2856,85;0,260471134;5478,98;0,499541849
FRA;2012;HOK;VL0010;3323625,98;2060040,41;0,619817158;9148209,54;21193969,44;0,431642103;1200608,58;0,361234563;2043491,61;0,614838018
FRA;2012;HOK;VL0612;160247,77;108962,55;0,679962972;601556,04;1211691,72;0,496459644;30596,35;0,190931518;112406,78;0,701456126
FRA;2012;HOK;VL1012;1060481,01;954817,43;0,900362591;3591236,19;8780539,32;0,4089995;517486,55;0,487973424;1295554,97;1,221667298
FRA;2012;HOK;VL1218;337780,54;868620,88;2,571553944;1293286,54;4337085,17;0,298192562;454724,72;1,346213491;1404881,6;4,159154935
FRA;2012;HOK;VL1824;316495,93;903912,78;2,856001276;724785,81;2457414,69;0,29493834;295473,93;0,933578925;837392,31;2,645823313
FRA;2012;HOK;VL2440;653784,47;120848,77;0,184844969;568544,66;1251709,89;0,454214403;65501,76;0,100188614;211544,02;0,323568438
FRA;2013;HOK;VL0006;11559,01;9306,76;0,805151998;61142,67;129795,29;0,471070021;5427,7;0,469564435;11490,09;0,994037552
FRA;2013;HOK;VL0010;2997396,82;2015225,6;0,672325261;8310936,48;21137001,58;0,393193729;1122235,47;0,37440337;2878057,92;0,960185819
FRA;2013;HOK;VL0612;334981,44;152901,78;0,456448512;1034141,72;2150871,43;0,480801272;84305,39;0,251671824;223795,63;0,668083671
FRA;2013;HOK;VL1012;1187475,16;760193,82;0,640176608;3575449,68;8515141,9;0,419893141;483074,2;0,406807836;1478218,48;1,244841602
FRA;2013;HOK;VL1218;509410,78;982166,6;1,928044397;1647690,31;5620280,26;0,293168709;474857,47;0,932170046;1564581,61;3,071355518
FRA;2013;HOK;VL1824;305995;359639,84;1,175312799;398501,17;1291482,99;0,308560913;131673,52;0,430312652;342789,11;1,120244154
FRA;2013;HOK;VL2440;1227067,4;2670590,9;2,17640115;6474960,45;20502124,47;0,315819;1272913,34;1,037362202;2737774,92;2,231152845
FRA;2014;HOK;VL0006;9957;24272,07;2,437689063;165621,62;340793,83;0,48598773;16168,66;1,623848549;34809,27;3,495959626
FRA;2014;HOK;VL0010;3072828,72;1919836,33;0,624778178;9278882,26;22183837,22;0,418272194;1480916,64;0,481939208;2988880,04;0,972680326
FRA;2014;HOK;VL0612;248865,02;169021,74;0,679170339;1409128,61;3160281,38;0,445887072;259687,32;1,043486626;331794,35;1,333230158
FRA;2014;HOK;VL1012;1183409,5;1083449,21;0,915531952;6093320,94;13564927,86;0,449196708;728096,39;0,615253122;1668827,65;1,410186119
FRA;2014;HOK;VL1218;519884,97;919410,97;1,768489229;1659787,34;6031875,76;0,275169351;656082,46;1,261976202;1696427,66;3,263082716
FRA;2014;HOK;VL1824;265886;243967,38;0,917563843;236272,12;798746,99;0,295803456;87965,53;0,330839269;289221,91;1,087766599
FRA;2014;HOK;VL2440;1345471,71;3056243,08;2,27150304;14868622,56;37896901;0,392344022;595967,4;0,442943092;6350017,36;4,719547288
FRA;2015;HOK;VL0006;13413,25;31934,27;2,380800328;225209,4;460513,75;0,48903947;4462,92;0,332724731;24260,28;1,808680223
FRA;2015;HOK;VL0010;2808123,54;1421934,66;0,506364709;8805610,27;19784948,4;0,445066123;1226092,65;0,436623472;2437739,03;0,868102487
FRA;2015;HOK;VL0612;204790,97;181317,22;0,885377026;1368076,6;3025223,43;0,452223326;148377,74;0,72453263;313801,13;1,532299642
FRA;2015;HOK;VL1012;1483280,12;892198,08;0,60150343;5449734,82;13102444,32;0,415932683;723051,75;0,487468105;2028176,99;1,367359383
FRA;2015;HOK;VL1218;560384,59;856692,35;1,528757866;2143231,14;6953650,39;0,308216695;909324,67;1,622679649;2293061,09;4,091941732
FRA;2015;HOK;VL1824;365789,28;352005,9;0,962318797;667822,87;1735735,98;0,384749108;298170,21;0,815142013;470505,94;1,286275913
FRA;2015;HOK;VL2440;1753759,6;2161469,75;1,232477787;16605645,34;39732605,07;0,417934976;774471,08;0,441606181;4516201,72;2,575154383
FRA;2016;HOK;VL0006;18957,02;9414,5;0,496623414;306347,15;570000;0,53745114;104500;5,512469787;82460;4,349839795
FRA;2016;HOK;VL0010;3064152,64;1969507,69;0,642757696;12654288,4;29829978,02;0,424213802;1762096,85;0,575068235;3527691,85;1,151278107
FRA;2016;HOK;VL0612;275334,74;263850,39;0,958289499;2837308,96;5269529,56;0,538436862;309623,96;1,124536482;560482,26;2,035639455
FRA;2016;HOK;VL1012;1420367,82;719084,38;0,506266313;5587666,77;12374039,81;0,451563665;898454,89;0,632550863;1723027,82;1,21308565
FRA;2016;HOK;VL1218;502184,06;614689,62;1,224032519;1786225,37;6029502,8;0,29624754;766394,53;1,526122773;2522848,31;5,023752267
FRA;2016;HOK;VL1824;364232,82;122427,59;0,336124543;290395,24;896167,15;0,32404138;107294,94;0,294577902;385457,63;1,058272646
FRA;2016;HOK;VL2440;2159847;3793787,07;1,756507322;15856083,09;48142339,73;0,329358381;2144183,26;0,992747755;6246264,02;2,891993748
GBR;2008;HOK;VL0010;442910,97;475963,71;1,074626149;1596252,19;3837690,34;0,415940852;279876,52;0,631902434;474891,9;1,072206227
GBR;2008;HOK;VL1012;133333,7;544826,82;4,086189913;284123,73;1193543,15;0,238050656;76854,47;0,57640694;400926,08;3,006937331
GBR;2008;HOK;VL2440;1817590,79;4419591,11;2,431565529;2082680,47;11710766,3;0,177843227;225902,48;0,124286765;3764272,08;2,071022862
GBR;2009;HOK;VL0010;621638,23;373330,02;0,600558334;1371364,19;4562974,87;0,300541692;211813,33;0,340734079;879960,1;1,415550167
GBR;2009;HOK;VL1012;109521,4;326579,9;2,98188208;343079,37;1070401,29;0,32051472;31802,61;0,290378045;120184,47;1,097360607
GBR;2009;HOK;VL2440;1442390,69;2401814,95;1,665162543;5283865,28;16381855,23;0,322543766;490436,84;0,340016643;1855840,27;1,286641881
GBR;2010;HOK;VL0010;739279,03;622633,48;0,842217153;2100891,61;6193984,36;0,339182582;501935,03;0,678952073;882748,86;1,194067225
GBR;2010;HOK;VL1012;188391,4;601186,25;3,191155488;949927;1701228,01;0,55837724;44974,42;0,238728626;338159,41;1,794983264
GBR;2010;HOK;VL2440;1241391,6;2777839,42;2,237681824;8778596,36;15603881,3;0,562590563;401805,07;0,323673102;3101975,66;2,498788988
GBR;2011;HOK;VL0010;707945,39;859201,79;1,213655463;1626451,4;6525176,29;0,249257848;860669,73;1,215728984;1781967,2;2,517096976
GBR;2011;HOK;VL1012;132003;577311,73;4,373474315;253932,97;1430481,35;0,17751575;18418,68;0,139532283;102891,8;0,779465618
GBR;2011;HOK;VL2440;1001950;3183856,92;3,177660482;2830411,07;15700848,05;0,180271222;134698,34;0,134436189;1040395,88;1,038371056
GBR;2012;HOK;VL0010;804948,64;896245,05;1,113418926;2388809,28;7902345,99;0,302291153;611511,3;0,759689836;2164470,34;2,68895459
GBR;2012;HOK;VL1012;141945,8;828264,46;5,835075501;895315,74;1888965,28;0,473971517;61275,45;0,431682022;522741,42;3,68268325
GBR;2012;HOK;VL2440;838176,2;3169529,17;3,78145928;8946440,22;18710702,62;0,478145605;586509,93;0,699745388;5214480,25;6,221222041
GBR;2013;HOK;VL0010;741604,13;843504,87;1,137405842;2006928,23;7369007,1;0,27234717;737994,4;0,995132538;1788469,56;2,411622977
GBR;2013;HOK;VL1012;222153,35;941358,39;4,237426039;573581,01;1953823,75;0,29356845;100033,98;0,450292467;344383,64;1,550206828
GBR;2013;HOK;VL2440;784241,8;2865925,4;3,654390011;6206640,96;21058208,48;0,294737369;1076723,34;1,372948165;3646644,16;4,649897723
GBR;2014;HOK;VL0010;670687;789319,53;1,176882107;1864654,4;6646660,91;0,280540022;341982,1;0,509898209;1572061,91;2,343957629
GBR;2014;HOK;VL1012;184054,5;748704,57;4,067841699;442353,47;1484983,17;0,297884501;61942,6;0,336544882;212006,49;1,151868006
GBR;2014;HOK;VL2440;1040744,94;3268481,3;3,140520962;7923259,59;26657353,4;0,29722604;1078709,28;1,036478044;3758577,27;3,61142978
GBR;2015;HOK;VL0010;722002,57;766643,97;1,061829974;1901138,54;8319012,46;0,228529354;677506,81;0,938371743;2521621,46;3,492538067
GBR;2015;HOK;VL1012;190987,55;559989,92;2,93207552;194444,29;1554566,24;0,12507945;72409,88;0,379134033;618046,02;3,236053973
GBR;2015;HOK;VL2440;1025998,85;2387558,38;2,32705756;3919686,69;32209255,24;0,121694422;1442719,67;1,406161099;12758008,69;12,43472026
GBR;2016;HOK;VL0010;814476,04;596530,56;0,732410201;1981532,21;9201356,89;0,215352174;557942,86;0,685032871;2486248,43;3,052574057
GBR;2016;HOK;VL1012;241307,05;554465,53;2,297759349;180749,85;1582103,43;0,114246545;42529,62;0,176246902;642363,65;2,662017749
GBR;2016;HOK;VL2440;1191868,88;2209142,84;1,853511638;3396257,97;29898709,04;0,113592128;779130,77;0,653705104;12193770,76;10,23079884
GRC;2015;HOK;VL0006;269922,33;3124217,61;11,57450593;2521099,47;4963451,76;0,507932703;1546410,81;5,729095514;3029642,29;11,22412618
GRC;2015;HOK;VL0612;2990551,54;11457794,5;3,831331561;10092186,97;13382138,16;0,754153548;4743405,87;1,586130788;10734753,04;3,589556273
GRC;2015;HOK;VL1218;366636,79;2197725,6;5,994285516;2496805,22;2278809,73;1,095661997;939540;2,562590623;3641710,8;9,932747884
GRC;2016;HOK;VL0006;1689660;2939815,31;1,739885723;2370625,13;22981076;0,103155532;1440099,38;0,85230128;2866245,94;1,696344791
GRC;2016;HOK;VL0612;8988995;8467260,51;0,941958529;9716062,48;54815839,23;0,177249179;3049987,8;0,339302425;7121277,8;0,7922218
GRC;2016;HOK;VL1218;25971545;1374806,95;0,052935124;1565603,48;16020410,9;0,097725551;647662,5;0,024937388;3341001,73;0,128640854
HRV;2012;HOK;VL0006;67043,62;10074,36;0,150265752;166570,82;92613,11;1,798566315;37598,6;0,560808023;4101,66;0,061178976
HRV;2012;HOK;VL0612;998307,49;515265,22;0,51613879;352745;928325,58;0,379979834;683731,04;0,684890224;784835,19;0,786165783
HRV;2013;HOK;VL0006;62029,95;3624,91;0,058438061;296245,58;123229,33;2,404018426;19445;0,313477602;17935,11;0,289136296
HRV;2013;HOK;VL0612;1310010;558152,28;0,42606719;761862,1;1259251,17;0,605012025;369666,45;0,282185976;1034091,01;0,789376425
HRV;2014;HOK;VL0006;80517,63;8998,31;0,111755773;133309,8;162207,57;0,821846971;35987,83;0,446955903;6384,02;0,079287232
HRV;2014;HOK;VL0612;1278390,9;507794,7;0,397213951;1182780,12;1266908,08;0,933595845;309198,37;0,241865278;210347,17;0,164540572
HRV;2015;HOK;VL0612;1039968,79;344133,89;0,330907902;659862,43;1219547,24;0,541071644;357978,88;0,344220791;295677,96;0,284314263
HRV;2016;HOK;VL0006;54283,44;1863,15;0,034322622;206804,47;125727,78;1,644858996;21109,38;0,388873292;3450,49;0,063564321
HRV;2016;HOK;VL0612;1174048,15;354757,67;0,302166202;693817,86;2206378,74;0,314460001;409763,2;0,349017372;287545,61;0,244918073
ITA;2008;HOK;VL1218;3212542;5245945;1,632957639;5198745;29211745,91;0,177967624;1048574;0,326400091;4393601;1,367640018
ITA;2008;HOK;VL1824;3765673;3152683;0,837216349;2818613;17603865,46;0,1601133;622520;0,165314407;4710276;1,250845732
ITA;2009;HOK;VL1218;3244692;2321585;0,715502427;6461633;18820877,36;0,343322624;873350;0,269162682;4159011;1,28178915
ITA;2009;HOK;VL1824;3051000;1809576;0,593109145;5089148;18589352,69;0,273766822;658457;0,215816781;4793266;1,571047525
ITA;2010;HOK;VL1218;2748045;2807883,13;1,0217748;9281730,83;24909966,96;0,372611126;877352,87;0,319264375;4093687,56;1,48967268
ITA;2010;HOK;VL1824;3090362;2260329,52;0,73141254;5297071,56;18750839,93;0,282497828;621778,87;0,201199364;4946062,27;1,600479902
ITA;2011;HOK;VL1218;2100984;4098821,67;1,950905704;6669240,62;22640417,25;0,294572337;921144,77;0,438434929;4011602,12;1,909392037
ITA;2011;HOK;VL1824;2104693;2615665,81;1,242777835;4043289,32;16453658,11;0,245738017;629224,75;0,298962723;4430570,3;2,105091004
ITA;2012;HOK;VL1218;2860589;5132126,51;1,794080348;5730739,84;20036698,71;0,286012178;721886,29;0,252355823;3854204,66;1,347346529
ITA;2012;HOK;VL1824;1726844;1982666,4;1,148144476;2369493,86;11083409,77;0,213787445;576137;0,333635812;3050111,79;1,766292607
ITA;2013;HOK;VL1218;1760575;2392202,8;1,358762223;3855730,44;13729813,97;0,280829037;731063,32;0,415241225;3117949,53;1,770983645
ITA;2013;HOK;VL1824;2301642;1885454,13;0,819177843;2681986,54;10994510,11;0,243938703;422227,67;0,183446283;3865423,67;1,679420027
ITA;2014;HOK;VL1218;2273709;2468130;1,085508304;6057456;18650239;0,324792406;448067;0,197064356;3686999;1,621579103
ITA;2014;HOK;VL1824;1753120;1040704;0,593629643;2427354;6742459;0,360010198;114908;0,065544857;1283615;0,732188898
ITA;2015;HOK;VL1218;2032359;2475812;1,218196195;4140049;16710216,48;0,247755558;672756;0,331022226;3116975;1,533673431
ITA;2015;HOK;VL1824;1734853;1124323;0,648079693;2426542;7847667,76;0,309205496;226202;0,13038684;1378005;0,794306492
ITA;2016;HOK;VL1218;2432809;2445413;1,005180842;4018552;16440313,64;0,244432806;416712;0,171288416;2668799;1,097003094
ITA;2016;HOK;VL1824;1403913;1229256;0,875592718;2880891;8275048,03;0,348141907;337090;0,240107471;751813;0,535512528
MLT;2008;HOK;VL0612;292489,89;398906,55;1,363830216;140693,35;1195608,53;0,117675097;206023,24;0,704377303;712144,74;2,434767027
MLT;2008;HOK;VL1218;214847,31;98884,33;0,460253982;91303,33;1243826,93;0,073405172;156746,33;0,729570829;378144,67;1,76006239
MLT;2008;HOK;VL1824;123688,54;198425,82;1,604237709;152960;777923,17;0,196626101;88630;0,716557896;412389,26;3,334094331
MLT;2008;HOK;VL2440;5841,18;13772,91;2,357898575;6602,84;28096,18;0,23500846;6750,57;1,155686009;11211,2;1,919338216
MLT;2009;HOK;VL0612;287183,13;334395,79;1,164399141;82557,89;1059589,74;0,077914958;152803,89;0,532078225;491026,95;1,709804298
MLT;2009;HOK;VL1218;231943,42;184477,25;0,795354531;64325,25;1435896,64;0,044797967;41434,5;0,178640549;282204,25;1,216694356
MLT;2009;HOK;VL1824;199783,1;246954,44;1,236112764;568220;1008027,26;0,563695073;207400;1,038125847;505884;2,532166134
MLT;2009;HOK;VL2440;38381,7;68936,75;1,796083811;33048,83;140628,15;0,235008638;33788,22;0,880321091;56114,78;1,462019139
MLT;2010;HOK;VL0612;101128,98;203531,62;2,012594412;89580,61;718294,01;0,124713013;86993,45;0,860222757;256892,12;2,540242372
MLT;2010;HOK;VL1218;140596,33;249942,28;1,77772976;207577,33;1168505,86;0,17764338;84945,67;0,604181276;310862,22;2,211026561
MLT;2010;HOK;VL1824;243675,64;538060;2,208099259;339941,65;1434033,54;0,237052789;115155;0,472574936;518232,5;2,126730846
MLT;2010;HOK;VL2440;634,1;110000;173,4742154;736644;819,92;898,4339936;26900;42,42233086;19354;30,52199968
MLT;2011;HOK;VL0612;497575,03;457428,06;0,919314741;300231,85;1964066,15;0,152862392;142978,59;0,287350814;524761,96;1,054638855
MLT;2011;HOK;VL1218;109602,38;163515;1,491892786;301485,25;800125,68;0,376797368;154495;1,409595303;187742,5;1,712941818
MLT;2011;HOK;VL1824;295433,18;388689,6;1,31565994;319654,4;1385828,98;0,230659342;178680;0,604806813;534500,64;1,80920992
MLT;2011;HOK;VL2440;83798,18;140000;1,670680676;50000;183536,83;0,272424886;51500;0,61457182;134000;1,599080075
MLT;2012;HOK;VL0612;147131,77;281288,74;1,911815103;129702;1295156,55;0,100143878;105220;0,715141264;262514,6;1,784214246
MLT;2012;HOK;VL1218;94980,02;79552;0,837565627;146710;1134533,03;0,129313115;48194;0,50741198;252480;2,658243281
MLT;2012;HOK;VL1824;362347,34;470275,36;1,297857906;517717,82;2608231,09;0,198493846;102589,09;0,283123618;562375,27;1,552033665
MLT;2012;HOK;VL2440;9828,55;14592,66;1,484721551;6995,84;29768,44;0,23500862;7152,36;0,727712633;11878,48;1,208568914
MLT;2013;HOK;VL0612;173356,73;302703,79;1,746132325;52738;1253576,56;0,042070027;26580;0,153325458;123423;0,711959668
MLT;2013;HOK;VL1218;115366,88;188351,67;1,632632086;143957;1059117,6;0,135921639;20680;0,179254219;273379;2,369648897
MLT;2013;HOK;VL1824;310917,48;422176,29;1,357840318;402531;2033885,5;0,197912321;95645;0,307621817;495944;1,595098481
MLT;2014;HOK;VL0612;144814;197684,11;1,36508977;200011,51;946948,89;0,211216795;139595,67;0,963965293;206599,69;1,426655503
MLT;2014;HOK;VL1218;52515,99;154105,91;2,934456915;108497,81;967414,39;0,112152363;80948,13;1,541399677;204751;3,898831575
MLT;2014;HOK;VL1824;214334,64;448562,31;2,092812949;223972,63;2265537,5;0,098860703;409976,83;1,912788479;446992,89;2,085490661
MLT;2015;HOK;VL0612;221102,98;248515,53;1,123980916;254013,33;1486458,04;0,170884965;204851;0,92649588;317443,69;1,435727777
MLT;2015;HOK;VL1218;129671,45;157896;1,217662022;190839,35;1328499,17;0,143650334;141553;1,091628111;285307,81;2,200236135
MLT;2015;HOK;VL1824;305101,66;411793,41;1,34969246;405944,43;2269490,2;0,178870316;379216;1,242916869;624640,44;2,047319048
MLT;2016;HOK;VL0612;165956,24;254025;1,530674592;219670;1060743,32;0,207090628;240950;1,451888763;175571;1,057935514
MLT;2016;HOK;VL1218;75084,07;80379;1,070520018;121462;1058847,87;0,114711474;101257;1,348581663;139026;1,851604475
MLT;2016;HOK;VL1824;320941,96;550206;1,714347354;406615;2096571,73;0,193942804;416699;1,298362483;708781;2,208439806
POL;2009;HOK;VL1218;12431,2;170533;13,71814467;806525;1389997,18;0,58023499;159684;12,8454212;182495;14,68040093
POL;2010;HOK;VL1218;13772;236356;17,16206796;902481;1472605,18;0,612846547;143299;10,4050973;277325;20,13687191
POL;2011;HOK;VL1218;3389,2;189424;55,89047563;251650;515922,82;0,487766756;175316;51,72784138;115569;34,09919745
PRT;2008;HOK;VL0010;1685641;1099602;0,652334631;5532912;15327673;0,360975342;502920;0,298355344;768147;0,455700235
PRT;2008;HOK;VL1012;1132906;878351;0,775307925;3209712;7695394;0,417095213;261058;0,230432181;734124;0,648000805
PRT;2008;HOK;VL1218;2309081;2314772;1,002464617;9902295;21325607;0,464338248;810447;0,35098249;1933210;0,837220522
PRT;2008;HOK;VL1824;1326285;2336855;1,761955387;6519210;16888177;0,386022127;764204;0,576198932;2379413;1,794043513
PRT;2008;HOK;VL2440;4748641;9212146;1,939954189;8563290;35835880;0,238958552;2474876;0,521175637;8679043;1,827689859
PRT;2008;HOK;VL40XX;1205941;2473562;2,051146781;868065;6485544;0,133846135;877494;0,727642563;768240;0,637046091
PRT;2009;HOK;VL0010;1589762;1068081;0,671849623;4344840;12899323;0,336826979;530884;0,333939294;670125;0,42152536
PRT;2009;HOK;VL1012;1006954;802981;0,797435633;2613617;6380392;0,409632668;287922;0,285933618;637854;0,633448996
PRT;2009;HOK;VL1218;2153914;2018560;0,937159051;8544155;18408353;0,464145543;992019;0,460565742;1917645;0,890307134
PRT;2009;HOK;VL1824;1276901;2042789;1,599802177;6454020;17765592;0,363287641;954038;0,74715111;2595269;2,032474718
PRT;2009;HOK;VL2440;4899504;8138937;1,661175703;8665541;41827942;0,207171106;3164431;0,645867623;9198435;1,877421674
PRT;2009;HOK;VL40XX;630428;1150198;1,824471629;478336;4360060;0,109708582;376830;0,597736776;372633;0,591079394
PRT;2010;HOK;VL0010;1416965;1127734;0,795879926;4763188;13245124;0,359618226;533207;0,376302167;645761;0,455735322
PRT;2010;HOK;VL1012;945203;854674;0,904222691;3214653;7487175;0,429354596;297844;0,315111145;643514;0,680820945
PRT;2010;HOK;VL1218;1698407;1876304;1,104743445;7448820;17306103;0,43041579;944624;0,556182352;1711487;1,007701334
PRT;2010;HOK;VL1824;1231184;1957538;1,589963807;6582363;16933717;0,388713417;904426;0,734598565;2602278;2,113638579
PRT;2010;HOK;VL2440;5503197;9047767;1,644092879;12648092;52253256;0,242053663;3223710;0,585788588;11283245;2,050307303
PRT;2010;HOK;VL40XX;928847;1645679;1,771743893;738002;6885184;0,107186968;621006;0,668577279;1275974;1,373718169
PRT;2011;HOK;VL0010;1537914;1441465;0,93728583;4727889;12945107;0,36522595;488638;0,317727779;643168;0,41820804
PRT;2011;HOK;VL1012;827270;984081;1,189552383;3048607;7421412;0,410785306;368492;0,445431359;610237;0,737651553
PRT;2011;HOK;VL1218;1743525;2073182;1,189075006;8470745;18852212;0,449323666;828821;0,475370872;1671861;0,958897062
PRT;2011;HOK;VL1824;1172304;2321151;1,979990685;6686102;16533987;0,404385343;824848;0,703612715;2359906;2,013049516
PRT;2011;HOK;VL2440;5585661;11027652;1,974278783;12721644;48097083;0,264499284;3229753;0,578222166;10023915;1,794579907
PRT;2011;HOK;VL40XX;1053187;2323044;2,205727948;813480;6706650;0,121294536;744828;0,707213439;539966;0,512697175
PRT;2012;HOK;VL0010;1496046;1371472;0,91673117;4680905;12475405;0,375210665;501549;0,335249718;607967;0,406382558
PRT;2012;HOK;VL1012;716659;851690;1,188417364;3485060;8213217;0,42432338;327795;0,457393265;573922;0,800829962
PRT;2012;HOK;VL1218;1617717;2339603;1,446237506;9232875;19002944;0,485865506;845661;0,522749653;1442420;0,891639267
