c_square,EcoRegion,ICESRect,StatArea
1600:113:123:1,Greater North Sea,51F3,27.4.a
1600:113:124:1,Greater North Sea,51F3,27.4.a
1600:113:124:4,Greater North Sea,51F3,27.4.a
1600:113:130:1,Greater North Sea,51F3,27.4.a
1600:113:130:2,Greater North Sea,51F3,27.4.a
1600:113:130:4,Greater North Sea,51F3,27.4.a
1600:113:131:1,Greater North Sea,51F3,27.4.a
1600:113:131:2,Greater North Sea,51F3,27.4.a
1600:113:131:3,Greater North Sea,51F3,27.4.a
1600:113:131:4,Greater North Sea,51F3,27.4.a
1600:113:132:1,Greater North Sea,51F3,27.4.a
1600:113:132:2,Greater North Sea,51F3,27.4.a
1600:113:132:3,Greater North Sea,51F3,27.4.a
1600:113:132:4,Greater North Sea,51F3,27.4.a
1600:113:133:1,Greater North Sea,51F3,27.4.a
1600:113:133:3,Greater North Sea,51F3,27.4.a
1600:113:134:1,Greater North Sea,51F3,27.4.a
1600:113:140:1,Greater North Sea,51F3,27.4.a
1600:113:140:2,Greater North Sea,51F3,27.4.a
1600:113:140:3,Greater North Sea,51F3,27.4.a
1600:113:140:4,Greater North Sea,51F3,27.4.a
1600:113:141:1,Greater North Sea,51F3,27.4.a
1600:113:141:2,Greater North Sea,51F3,27.4.a
1600:113:141:3,Greater North Sea,51F3,27.4.a
1600:113:142:1,Greater North Sea,51F3,27.4.a
1600:113:142:2,Greater North Sea,51F3,27.4.a
1600:113:142:3,Greater North Sea,51F3,27.4.a
1600:113:143:4,Greater North Sea,51F3,27.4.a
1600:113:205:1,Greater North Sea,51F3,27.4.a
1600:113:205:3,Greater North Sea,51F3,27.4.a
1600:113:206:1,Greater North Sea,51F3,27.4.a
1600:113:206:2,Greater North Sea,51F3,27.4.a
1600:113:209:1,Greater North Sea,51F3,27.4.a
1600:113:209:2,Greater North Sea,51F3,27.4.a
1600:113:209:4,Greater North Sea,51F3,27.4.a
1600:113:215:2,Greater North Sea,51F3,27.4.a
1600:113:215:3,Greater North Sea,51F3,27.4.a
1600:113:215:4,Greater North Sea,51F3,27.4.a
1600:113:216:1,Greater North Sea,51F3,27.4.a
1600:113:216:3,Greater North Sea,51F3,27.4.a
1600:113:216:4,Greater North Sea,51F3,27.4.a
1600:113:217:1,Greater North Sea,51F3,27.4.a
1600:113:217:2,Greater North Sea,51F3,27.4.a
1600:113:217:3,Greater North Sea,51F3,27.4.a
1600:113:218:2,Greater North Sea,51F3,27.4.a
1600:113:218:3,Greater North Sea,51F3,27.4.a
1600:113:218:4,Greater North Sea,51F3,27.4.a
1600:113:219:2,Greater North Sea,51F3,27.4.a
1600:113:219:3,Greater North Sea,51F3,27.4.a
1600:113:219:4,Greater North Sea,51F3,27.4.a
1600:113:225:1,Greater North Sea,51F3,27.4.a
1600:113:225:2,Greater North Sea,51F3,27.4.a
1600:113:227:2,Greater North Sea,51F3,27.4.a
1600:113:228:1,Greater North Sea,51F3,27.4.a
1600:113:228:3,Greater North Sea,51F3,27.4.a
1600:113:228:4,Greater North Sea,51F3,27.4.a
1600:113:229:1,Greater North Sea,51F3,27.4.a
1600:113:229:3,Greater North Sea,51F3,27.4.a
1600:113:229:4,Greater North Sea,51F3,27.4.a
1600:113:237:4,Greater North Sea,51F3,27.4.a
1600:113:238:1,Greater North Sea,51F3,27.4.a
1600:113:238:2,Greater North Sea,51F3,27.4.a
1600:113:238:3,Greater North Sea,51F3,27.4.a
1600:113:238:4,Greater North Sea,51F3,27.4.a
1600:113:239:1,Greater North Sea,51F3,27.4.a
1600:113:239:2,Greater North Sea,51F3,27.4.a
1600:113:239:3,Greater North Sea,51F3,27.4.a
1600:113:239:4,Greater North Sea,51F3,27.4.a
1600:113:248:1,Greater North Sea,51F3,27.4.a
1600:113:248:2,Greater North Sea,51F3,27.4.a
1600:113:248:3,Greater North Sea,51F3,27.4.a
1600:113:248:4,Greater North Sea,51F3,27.4.a
1600:113:249:1,Greater North Sea,51F3,27.4.a
1600:113:249:2,Greater North Sea,51F3,27.4.a
1600:113:249:3,Greater North Sea,51F3,27.4.a
1600:113:350:1,Greater North Sea,52F3,27.4.a
1600:113:350:2,Greater North Sea,52F3,27.4.a
1600:113:352:1,Greater North Sea,52F3,27.4.a
1600:113:352:3,Greater North Sea,52F3,27.4.a
1600:113:354:1,Greater North Sea,52F3,27.4.a
1600:113:354:4,Greater North Sea,52F3,27.4.a
1600:113:360:1,Greater North Sea,52F3,27.4.a
1600:113:360:3,Greater North Sea,52F3,27.4.a
1600:113:360:4,Greater North Sea,52F3,27.4.a
1600:113:361:2,Greater North Sea,52F3,27.4.a
1600:113:361:3,Greater North Sea,52F3,27.4.a
1600:113:361:4,Greater North Sea,52F3,27.4.a
1600:113:362:2,Greater North Sea,52F3,27.4.a
1600:113:362:4,Greater North Sea,52F3,27.4.a
1600:113:364:2,Greater North Sea,52F3,27.4.a
1600:113:370:2,Greater North Sea,52F3,27.4.a
1600:113:370:3,Greater North Sea,52F3,27.4.a
1600:113:370:4,Greater North Sea,52F3,27.4.a
1600:113:371:1,Greater North Sea,52F3,27.4.a
1600:113:371:2,Greater North Sea,52F3,27.4.a
1600:113:371:3,Greater North Sea,52F3,27.4.a
1600:113:372:1,Greater North Sea,52F3,27.4.a
1600:113:372:3,Greater North Sea,52F3,27.4.a
1600:113:372:4,Greater North Sea,52F3,27.4.a
1600:113:373:1,Greater North Sea,52F3,27.4.a
1600:113:373:3,Greater North Sea,52F3,27.4.a
1600:113:373:4,Greater North Sea,52F3,27.4.a
1600:113:380:1,Greater North Sea,52F3,27.4.a
1600:113:380:2,Greater North Sea,52F3,27.4.a
1600:113:380:3,Greater North Sea,52F3,27.4.a
1600:113:380:4,Greater North Sea,52F3,27.4.a
1600:113:381:3,Greater North Sea,52F3,27.4.a
1600:113:384:4,Greater North Sea,52F3,27.4.a
1600:113:390:1,Greater North Sea,52F3,27.4.a
1600:113:390:2,Greater North Sea,52F3,27.4.a
1600:113:390:3,Greater North Sea,52F3,27.4.a
1600:113:391:1,Greater North Sea,52F3,27.4.a
1600:113:391:2,Greater North Sea,52F3,27.4.a
1600:113:391:3,Greater North Sea,52F3,27.4.a
1600:113:391:4,Greater North Sea,52F3,27.4.a
1600:113:394:2,Greater North Sea,52F3,27.4.a
1600:113:394:4,Greater North Sea,52F3,27.4.a
1600:113:455:3,Greater North Sea,52F3,27.4.a
1600:113:458:1,Greater North Sea,52F3,27.4.a
1600:113:458:2,Greater North Sea,52F3,27.4.a
1600:113:458:3,Greater North Sea,52F3,27.4.a
1600:113:459:1,Greater North Sea,52F3,27.4.a
1600:113:459:3,Greater North Sea,52F3,27.4.a
1600:113:459:4,Greater North Sea,52F3,27.4.a
1600:113:466:4,Greater North Sea,52F3,27.4.a
1600:113:467:4,Greater North Sea,52F3,27.4.a
1600:113:468:1,Greater North Sea,52F3,27.4.a
1600:113:468:3,Greater North Sea,52F3,27.4.a
1600:113:469:2,Greater North Sea,52F3,27.4.a
1600:113:469:4,Greater North Sea,52F3,27.4.a
1600:113:476:1,Greater North Sea,52F3,27.4.a
1600:113:477:1,Greater North Sea,52F3,27.4.a
1600:113:477:2,Greater North Sea,52F3,27.4.a
1600:113:478:1,Greater North Sea,52F3,27.4.a
1600:113:478:3,Greater North Sea,52F3,27.4.a
1600:113:478:4,Greater North Sea,52F3,27.4.a
1600:113:479:2,Greater North Sea,52F3,27.4.a
1600:113:479:3,Greater North Sea,52F3,27.4.a
1600:113:485:2,Greater North Sea,52F3,27.4.a
1600:113:486:3,Greater North Sea,52F3,27.4.a
1600:113:486:4,Greater North Sea,52F3,27.4.a
1600:113:487:1,Greater North Sea,52F3,27.4.a
1600:113:487:2,Greater North Sea,52F3,27.4.a
1600:113:487:3,Greater North Sea,52F3,27.4.a
1600:113:487:4,Greater North Sea,52F3,27.4.a
1600:113:488:1,Greater North Sea,52F3,27.4.a
1600:113:488:2,Greater North Sea,52F3,27.4.a
1600:113:488:3,Greater North Sea,52F3,27.4.a
1600:113:489:2,Greater North Sea,52F3,27.4.a
1600:113:489:3,Greater North Sea,52F3,27.4.a
1600:113:495:2,Greater North Sea,52F3,27.4.a
1600:113:495:3,Greater North Sea,52F3,27.4.a
1600:113:495:4,Greater North Sea,52F3,27.4.a
1600:113:496:1,Greater North Sea,52F3,27.4.a
1600:113:496:2,Greater North Sea,52F3,27.4.a
1600:113:496:3,Greater North Sea,52F3,27.4.a
1600:113:496:4,Greater North Sea,52F3,27.4.a
1600:113:497:1,Greater North Sea,52F3,27.4.a
1600:113:497:2,Greater North Sea,52F3,27.4.a
1600:113:497:3,Greater North Sea,52F3,27.4.a
1600:113:497:4,Greater North Sea,52F3,27.4.a
1600:113:498:1,Greater North Sea,52F3,27.4.a
1600:113:498:2,Greater North Sea,52F3,27.4.a
1600:113:498:3,Greater North Sea,52F3,27.4.a
1600:113:498:4,Greater North Sea,52F3,27.4.a
1600:113:499:1,Greater North Sea,52F3,27.4.a
1600:113:499:2,Greater North Sea,52F3,27.4.a
1600:113:499:3,Greater North Sea,52F3,27.4.a
1600:113:499:4,Greater North Sea,52F3,27.4.a
1600:114:100:3,Greater North Sea,51F4,27.4.a
1600:114:101:1,Greater North Sea,51F4,27.4.a
1600:114:101:2,Greater North Sea,51F4,27.4.a
1600:114:101:3,Greater North Sea,51F4,27.4.a
1600:114:101:4,Greater North Sea,51F4,27.4.a
1600:114:102:1,Greater North Sea,51F4,27.4.a
1600:114:102:2,Greater North Sea,51F4,27.4.a
1600:114:103:1,Greater North Sea,51F4,27.4.a
1600:114:103:2,Greater North Sea,51F4,27.4.a
1600:114:103:3,Greater North Sea,51F4,27.4.a
1600:114:103:4,Greater North Sea,51F4,27.4.a
1600:114:104:1,Greater North Sea,51F4,27.4.a
1600:114:104:2,Greater North Sea,51F4,27.4.a
1600:114:104:3,Greater North Sea,51F4,27.4.a
1600:114:104:4,Greater North Sea,51F4,27.4.a
1600:114:110:1,Greater North Sea,51F4,27.4.a
1600:114:111:1,Greater North Sea,51F4,27.4.a
1600:114:111:4,Greater North Sea,51F4,27.4.a
1600:114:112:1,Greater North Sea,51F4,27.4.a
1600:114:113:1,Greater North Sea,51F4,27.4.a
1600:114:113:2,Greater North Sea,51F4,27.4.a
1600:114:113:3,Greater North Sea,51F4,27.4.a
1600:114:113:4,Greater North Sea,51F4,27.4.a
1600:114:114:3,Greater North Sea,51F4,27.4.a
1600:114:114:4,Greater North Sea,51F4,27.4.a
1600:114:120:1,Greater North Sea,51F4,27.4.a
1600:114:120:2,Greater North Sea,51F4,27.4.a
1600:114:120:3,Greater North Sea,51F4,27.4.a
1600:114:120:4,Greater North Sea,51F4,27.4.a
1600:114:121:2,Greater North Sea,51F4,27.4.a
1600:114:121:3,Greater North Sea,51F4,27.4.a
1600:114:121:4,Greater North Sea,51F4,27.4.a
1600:114:122:1,Greater North Sea,51F4,27.4.a
1600:114:122:3,Greater North Sea,51F4,27.4.a
1600:114:122:4,Greater North Sea,51F4,27.4.a
1600:114:123:2,Greater North Sea,51F4,27.4.a
1600:114:123:3,Greater North Sea,51F4,27.4.a
1600:114:123:4,Greater North Sea,51F4,27.4.a
1600:114:124:1,Greater North Sea,51F4,27.4.a
1600:114:124:2,Greater North Sea,51F4,27.4.a
1600:114:124:3,Greater North Sea,51F4,27.4.a
1600:114:124:4,Greater North Sea,51F4,27.4.a
1600:114:130:1,Greater North Sea,51F4,27.4.a
1600:114:130:2,Greater North Sea,51F4,27.4.a
1600:114:130:3,Greater North Sea,51F4,27.4.a
1600:114:130:4,Greater North Sea,51F4,27.4.a
1600:114:131:1,Greater North Sea,51F4,27.4.a
1600:114:131:2,Greater North Sea,51F4,27.4.a
1600:114:131:3,Greater North Sea,51F4,27.4.a
1600:114:131:4,Greater North Sea,51F4,27.4.a
1600:114:132:1,Greater North Sea,51F4,27.4.a
1600:114:132:2,Greater North Sea,51F4,27.4.a
1600:114:132:3,Greater North Sea,51F4,27.4.a
1600:114:132:4,Greater North Sea,51F4,27.4.a
1600:114:133:1,Greater North Sea,51F4,27.4.a
1600:114:133:2,Greater North Sea,51F4,27.4.a
1600:114:133:3,Greater North Sea,51F4,27.4.a
1600:114:134:1,Greater North Sea,51F4,27.4.a
1600:114:134:2,Greater North Sea,51F4,27.4.a
1600:114:134:3,Greater North Sea,51F4,27.4.a
1600:114:134:4,Greater North Sea,51F4,27.4.a
1600:114:140:1,Greater North Sea,51F4,27.4.a
1600:114:140:2,Greater North Sea,51F4,27.4.a
1600:114:140:4,Greater North Sea,51F4,27.4.a
1600:114:141:1,Greater North Sea,51F4,27.4.a
1600:114:141:2,Greater North Sea,51F4,27.4.a
1600:114:141:3,Greater North Sea,51F4,27.4.a
1600:114:141:4,Greater North Sea,51F4,27.4.a
1600:114:142:1,Greater North Sea,51F4,27.4.a
1600:114:142:3,Greater North Sea,51F4,27.4.a
1600:114:144:1,Greater North Sea,51F4,27.4.a
1600:114:144:2,Greater North Sea,51F4,27.4.a
1600:114:144:4,Greater North Sea,51F4,27.4.a
1600:114:205:3,Greater North Sea,51F4,27.4.a
1600:114:205:4,Greater North Sea,51F4,27.4.a
1600:114:206:1,Greater North Sea,51F4,27.4.a
1600:114:207:3,Greater North Sea,51F4,27.4.a
1600:114:208:2,Greater North Sea,51F4,27.4.a
1600:114:209:1,Greater North Sea,51F4,27.4.a
1600:114:209:2,Greater North Sea,51F4,27.4.a
1600:114:209:4,Greater North Sea,51F4,27.4.a
1600:114:215:1,Greater North Sea,51F4,27.4.a
1600:114:215:2,Greater North Sea,51F4,27.4.a
1600:114:215:3,Greater North Sea,51F4,27.4.a
1600:114:216:1,Greater North Sea,51F4,27.4.a
1600:114:216:3,Greater North Sea,51F4,27.4.a
1600:114:217:3,Greater North Sea,51F4,27.4.a
1600:114:217:4,Greater North Sea,51F4,27.4.a
1600:114:218:3,Greater North Sea,51F4,27.4.a
1600:114:218:4,NA,51F4,NA
1600:114:225:2,Greater North Sea,51F4,27.4.a
1600:114:225:3,Greater North Sea,51F4,27.4.a
1600:114:225:4,Greater North Sea,51F4,27.4.a
1600:114:226:1,Greater North Sea,51F4,27.4.a
1600:114:226:2,Greater North Sea,51F4,27.4.a
1600:114:226:3,Greater North Sea,51F4,27.4.a
1600:114:226:4,Greater North Sea,51F4,27.4.a
1600:114:227:1,Greater North Sea,51F4,27.4.a
1600:114:235:1,Greater North Sea,51F4,27.4.a
1600:114:235:2,Greater North Sea,51F4,27.4.a
1600:114:235:3,Greater North Sea,51F4,27.4.a
1600:114:235:4,Greater North Sea,51F4,27.4.a
1600:114:236:1,Greater North Sea,51F4,27.4.a
1600:114:236:3,Greater North Sea,51F4,27.4.a
1600:114:237:1,Greater North Sea,51F4,27.4.a
1600:114:238:4,Greater North Sea,51F4,27.4.a
1600:114:245:1,Greater North Sea,51F4,27.4.a
1600:114:245:2,Greater North Sea,51F4,27.4.a
1600:114:245:3,Greater North Sea,51F4,27.4.a
1600:114:245:4,Greater North Sea,51F4,27.4.a
1600:114:246:1,Greater North Sea,51F4,27.4.a
1600:114:246:3,Greater North Sea,51F4,27.4.a
1600:114:247:2,Greater North Sea,51F4,27.4.a
1600:114:247:3,Greater North Sea,51F4,27.4.a
1600:114:247:4,Greater North Sea,51F4,27.4.a
1600:114:248:3,Greater North Sea,51F4,27.4.a
1600:114:248:4,Greater North Sea,51F4,27.4.a
1600:114:249:4,Greater North Sea,51F4,27.4.a
1600:114:350:1,Greater North Sea,52F4,27.4.a
1600:114:350:2,Greater North Sea,52F4,27.4.a
1600:114:350:3,Greater North Sea,52F4,27.4.a
1600:114:350:4,Greater North Sea,52F4,27.4.a
1600:114:351:1,Greater North Sea,52F4,27.4.a
1600:114:351:2,Greater North Sea,52F4,27.4.a
1600:114:351:3,Greater North Sea,52F4,27.4.a
1600:114:351:4,Greater North Sea,52F4,27.4.a
1600:114:352:1,Greater North Sea,52F4,27.4.a
1600:114:352:3,Greater North Sea,52F4,27.4.a
1600:114:352:4,Greater North Sea,52F4,27.4.a
1600:114:353:3,Greater North Sea,52F4,27.4.a
1600:114:353:4,Greater North Sea,52F4,27.4.a
1600:114:354:1,Greater North Sea,52F4,27.4.a
1600:114:354:2,Greater North Sea,52F4,27.4.a
1600:114:354:3,Greater North Sea,52F4,27.4.a
1600:114:354:4,Greater North Sea,52F4,27.4.a
1600:114:360:1,Greater North Sea,52F4,27.4.a
1600:114:360:2,Greater North Sea,52F4,27.4.a
1600:114:360:3,Greater North Sea,52F4,27.4.a
1600:114:360:4,Greater North Sea,52F4,27.4.a
1600:114:361:1,Greater North Sea,52F4,27.4.a
1600:114:361:3,Greater North Sea,52F4,27.4.a
1600:114:361:4,Greater North Sea,52F4,27.4.a
1600:114:362:1,Greater North Sea,52F4,27.4.a
1600:114:362:2,Greater North Sea,52F4,27.4.a
1600:114:362:4,Greater North Sea,52F4,27.4.a
1600:114:363:1,Greater North Sea,52F4,27.4.a
1600:114:363:2,Greater North Sea,52F4,27.4.a
1600:114:363:3,Greater North Sea,52F4,27.4.a
1600:114:363:4,Greater North Sea,52F4,27.4.a
1600:114:364:1,Greater North Sea,52F4,27.4.a
1600:114:364:2,Greater North Sea,52F4,27.4.a
1600:114:364:3,Greater North Sea,52F4,27.4.a
1600:114:364:4,Greater North Sea,52F4,27.4.a
1600:114:370:1,Greater North Sea,52F4,27.4.a
1600:114:370:2,Greater North Sea,52F4,27.4.a
1600:114:370:4,Greater North Sea,52F4,27.4.a
1600:114:371:1,Greater North Sea,52F4,27.4.a
1600:114:371:2,Greater North Sea,52F4,27.4.a
1600:114:371:3,Greater North Sea,52F4,27.4.a
1600:114:371:4,Greater North Sea,52F4,27.4.a
1600:114:372:1,Greater North Sea,52F4,27.4.a
1600:114:372:2,Greater North Sea,52F4,27.4.a
1600:114:372:3,Greater North Sea,52F4,27.4.a
1600:114:372:4,Greater North Sea,52F4,27.4.a
1600:114:373:3,Greater North Sea,52F4,27.4.a
1600:114:373:4,Greater North Sea,52F4,27.4.a
1600:114:374:1,Greater North Sea,52F4,27.4.a
1600:114:374:2,Greater North Sea,52F4,27.4.a
1600:114:374:3,Greater North Sea,52F4,27.4.a
1600:114:374:4,Greater North Sea,52F4,27.4.a
1600:114:380:1,Greater North Sea,52F4,27.4.a
1600:114:380:2,Greater North Sea,52F4,27.4.a
1600:114:380:3,Greater North Sea,52F4,27.4.a
1600:114:380:4,Greater North Sea,52F4,27.4.a
1600:114:381:1,Greater North Sea,52F4,27.4.a
1600:114:381:3,Greater North Sea,52F4,27.4.a
1600:114:381:4,Greater North Sea,52F4,27.4.a
1600:114:382:1,Greater North Sea,52F4,27.4.a
1600:114:382:2,Greater North Sea,52F4,27.4.a
1600:114:382:3,Greater North Sea,52F4,27.4.a
1600:114:382:4,Greater North Sea,52F4,27.4.a
1600:114:383:1,Greater North Sea,52F4,27.4.a
1600:114:383:2,Greater North Sea,52F4,27.4.a
1600:114:383:3,Greater North Sea,52F4,27.4.a
1600:114:383:4,Greater North Sea,52F4,27.4.a
1600:114:384:1,Greater North Sea,52F4,27.4.a
1600:114:384:2,Greater North Sea,52F4,27.4.a
1600:114:384:3,Greater North Sea,52F4,27.4.a
1600:114:384:4,Greater North Sea,52F4,27.4.a
1600:114:390:1,Greater North Sea,52F4,27.4.a
1600:114:390:2,Greater North Sea,52F4,27.4.a
1600:114:390:3,Greater North Sea,52F4,27.4.a
1600:114:390:4,Greater North Sea,52F4,27.4.a
1600:114:391:1,Greater North Sea,52F4,27.4.a
1600:114:391:2,Greater North Sea,52F4,27.4.a
1600:114:391:3,Greater North Sea,52F4,27.4.a
1600:114:391:4,Greater North Sea,52F4,27.4.a
1600:114:392:1,Greater North Sea,52F4,27.4.a
1600:114:392:2,Greater North Sea,52F4,27.4.a
1600:114:392:3,Greater North Sea,52F4,27.4.a
1600:114:392:4,Greater North Sea,52F4,27.4.a
1600:114:393:1,Greater North Sea,52F4,27.4.a
1600:114:393:2,Greater North Sea,52F4,27.4.a
1600:114:393:3,Greater North Sea,52F4,27.4.a
1600:114:393:4,Greater North Sea,52F4,27.4.a
1600:114:394:1,Greater North Sea,52F4,27.4.a
1600:114:394:2,Greater North Sea,52F4,27.4.a
1600:114:394:3,Greater North Sea,52F4,27.4.a
1600:114:394:4,Greater North Sea,52F4,27.4.a
1600:114:455:1,Greater North Sea,52F4,27.4.a
1600:114:455:2,Greater North Sea,52F4,27.4.a
1600:114:455:3,Greater North Sea,52F4,27.4.a
1600:114:455:4,Greater North Sea,52F4,27.4.a
1600:114:456:1,Greater North Sea,52F4,27.4.a
1600:114:456:2,Greater North Sea,52F4,27.4.a
1600:114:456:3,Greater North Sea,52F4,27.4.a
1600:114:456:4,Greater North Sea,52F4,27.4.a
1600:114:457:1,Greater North Sea,52F4,27.4.a
1600:114:457:2,Greater North Sea,52F4,27.4.a
1600:114:457:3,Greater North Sea,52F4,27.4.a
1600:114:457:4,Greater North Sea,52F4,27.4.a
1600:114:458:1,Greater North Sea,52F4,27.4.a
1600:114:458:2,Greater North Sea,52F4,27.4.a
1600:114:459:4,Greater North Sea,52F4,27.4.a
1600:114:465:1,Greater North Sea,52F4,27.4.a
1600:114:465:2,Greater North Sea,52F4,27.4.a
1600:114:465:3,Greater North Sea,52F4,27.4.a
1600:114:465:4,Greater North Sea,52F4,27.4.a
1600:114:466:1,Greater North Sea,52F4,27.4.a
1600:114:466:2,Greater North Sea,52F4,27.4.a
1600:114:466:3,Greater North Sea,52F4,27.4.a
1600:114:466:4,Greater North Sea,52F4,27.4.a
1600:114:467:1,Greater North Sea,52F4,27.4.a
1600:114:467:2,Greater North Sea,52F4,27.4.a
1600:114:467:3,Greater North Sea,52F4,27.4.a
1600:114:467:4,Greater North Sea,52F4,27.4.a
1600:114:468:1,NA,52F4,NA
1600:114:468:2,Greater North Sea,52F4,27.4.a
1600:114:468:3,Greater North Sea,52F4,27.4.a
1600:114:468:4,NA,52F4,NA
1600:114:469:1,Greater North Sea,52F4,27.4.a
1600:114:469:2,Greater North Sea,52F4,27.4.a
1600:114:469:3,Greater North Sea,52F4,27.4.a
1600:114:475:1,Greater North Sea,52F4,27.4.a
1600:114:475:2,Greater North Sea,52F4,27.4.a
1600:114:475:3,Greater North Sea,52F4,27.4.a
1600:114:475:4,Greater North Sea,52F4,27.4.a
1600:114:476:1,Greater North Sea,52F4,27.4.a
1600:114:476:2,Greater North Sea,52F4,27.4.a
1600:114:476:3,Greater North Sea,52F4,27.4.a
1600:114:476:4,Greater North Sea,52F4,27.4.a
1600:114:477:1,Greater North Sea,52F4,27.4.a
1600:114:477:2,Greater North Sea,52F4,27.4.a
1600:114:477:3,Greater North Sea,52F4,27.4.a
1600:114:477:4,Greater North Sea,52F4,27.4.a
1600:114:478:1,Greater North Sea,52F4,27.4.a
1600:114:478:2,Greater North Sea,52F4,27.4.a
1600:114:478:4,NA,52F4,NA
1600:114:479:1,Greater North Sea,52F4,27.4.a
1600:114:479:3,NA,52F4,NA
1600:114:485:1,Greater North Sea,52F4,27.4.a
1600:114:485:2,Greater North Sea,52F4,27.4.a
1600:114:485:3,Greater North Sea,52F4,27.4.a
1600:114:485:4,Greater North Sea,52F4,27.4.a
1600:114:486:1,Greater North Sea,52F4,27.4.a
1600:114:486:2,Greater North Sea,52F4,27.4.a
1600:114:486:3,Greater North Sea,52F4,27.4.a
1600:114:486:4,Greater North Sea,52F4,27.4.a
1600:114:487:1,Greater North Sea,52F4,27.4.a
1600:114:487:2,Greater North Sea,52F4,27.4.a
1600:114:487:3,Greater North Sea,52F4,27.4.a
1600:114:487:4,Greater North Sea,52F4,27.4.a
1600:114:488:2,Greater North Sea,52F4,27.4.a
1600:114:488:3,Greater North Sea,52F4,27.4.a
1600:114:488:4,NA,52F4,NA
1600:114:489:1,Greater North Sea,52F4,27.4.a
1600:114:489:2,NA,52F4,NA
1600:114:495:1,Greater North Sea,52F4,27.4.a
1600:114:495:2,Greater North Sea,52F4,27.4.a
1600:114:495:3,Greater North Sea,52F4,27.4.a
1600:114:495:4,Greater North Sea,52F4,27.4.a
1600:114:496:1,Greater North Sea,52F4,27.4.a
1600:114:496:2,Greater North Sea,52F4,27.4.a
1600:114:496:3,Greater North Sea,52F4,27.4.a
1600:114:496:4,Greater North Sea,52F4,27.4.a
1600:114:497:1,Greater North Sea,52F4,27.4.a
1600:114:497:2,Greater North Sea,52F4,27.4.a
1600:114:497:3,Greater North Sea,52F4,27.4.a
1600:114:497:4,Greater North Sea,52F4,27.4.a
1600:114:498:2,Greater North Sea,52F4,27.4.a
1600:114:498:3,Greater North Sea,52F4,27.4.a
1600:114:498:4,Greater North Sea,52F4,27.4.a
1600:114:499:1,Greater North Sea,52F4,27.4.a
1600:114:499:2,Greater North Sea,52F4,27.4.a
1600:114:499:3,Greater North Sea,52F4,27.4.a
1600:114:499:4,Greater North Sea,52F4,27.4.a
1600:205:100:1,Greater North Sea,49F5,27.4.a
1600:205:100:2,Greater North Sea,49F5,27.4.a
1600:205:100:3,Greater North Sea,49F5,27.4.a
1600:205:100:4,Greater North Sea,49F5,27.4.a
1600:205:101:1,Greater North Sea,49F5,27.4.a
1600:205:101:2,Greater North Sea,49F5,27.4.a
1600:205:101:3,Greater North Sea,49F5,27.4.a
1600:205:101:4,Greater North Sea,49F5,27.4.a
1600:205:102:1,NA,49F5,NA
1600:205:102:3,Greater North Sea,49F5,27.4.a
1600:205:103:1,Greater North Sea,49F5,27.4.a
1600:205:104:2,NA,49F5,NA
1600:205:104:4,Greater North Sea,49F5,27.4.a
1600:205:110:1,Greater North Sea,49F5,27.4.a
1600:205:110:2,NA,49F5,NA
1600:205:110:3,Greater North Sea,49F5,27.4.a
1600:205:111:1,NA,49F5,NA
1600:205:111:3,Greater North Sea,49F5,27.4.a
1600:205:111:4,Greater North Sea,49F5,27.4.a
1600:205:120:1,NA,49F5,NA
1600:205:121:2,Greater North Sea,49F5,27.4.a
1600:205:130:4,Greater North Sea,49F5,27.4.a
1600:205:140:1,Greater North Sea,49F5,27.4.a
1600:205:140:3,Greater North Sea,49F5,27.4.a
1600:205:207:3,Greater North Sea,49F5,27.4.a
1600:206:121:1,Greater North Sea,49F6,27.4.a
1600:207:140:4,Greater North Sea,49F7,27.4.a
1600:215:100:3,Greater North Sea,51F5,27.4.a
1600:215:100:4,Greater North Sea,51F5,27.4.a
1600:215:110:1,Greater North Sea,51F5,27.4.a
1600:215:122:2,NA,51F5,NA
1600:215:140:3,Greater North Sea,51F5,27.4.a
1600:215:350:3,Greater North Sea,52F5,27.4.a
1600:215:360:1,Greater North Sea,52F5,27.4.a
1600:215:381:4,Greater North Sea,52F5,27.4.a
1600:215:382:1,Greater North Sea,52F5,27.4.a
1600:215:382:2,Greater North Sea,52F5,27.4.a
1600:215:382:4,NA,52F5,NA
1600:215:383:1,NA,52F5,NA
1600:215:390:1,NA,52F5,NA
1600:215:390:2,Greater North Sea,52F5,27.4.a
1600:215:390:3,Greater North Sea,52F5,27.4.a
1600:215:390:4,NA,52F5,NA
1600:215:391:1,NA,52F5,NA
1600:215:391:3,NA,52F5,NA
1600:215:391:4,NA,52F5,NA
1600:215:392:4,Greater North Sea,52F5,27.4.a
1600:216:103:4,Greater North Sea,51F6,27.4.a
1600:216:209:4,NA,51F6,NA
1600:216:215:3,NA,51F6,NA
1600:216:215:4,Greater North Sea,51F6,27.4.a
1600:216:216:3,Greater North Sea,51F6,27.4.a
1600:216:216:4,Greater North Sea,51F6,27.4.a
1600:216:217:3,Greater North Sea,51F6,27.4.a
1600:216:217:4,Greater North Sea,51F6,27.4.a
1600:216:225:2,Greater North Sea,51F6,27.4.a
1600:216:225:3,NA,51F6,NA
1600:216:226:1,NA,51F6,NA
1600:216:237:3,NA,51F6,NA
1600:216:371:3,NA,52F6,NA
